Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
16-11-2025,Jaipur,Rajasthan,36.7,25.4,31,73.5,32.3,2.7,248,Poor,996.6,11.7
16-11-2025,Lucknow,Uttar Pradesh,30.5,23.5,27,61.2,0,24.8,275,Poor,1020.1,27.7
16-11-2025,Bhopal,Madhya Pradesh,36.4,30.7,33.5,33.2,0,9.7,327,Very Poor,1022.6,72.8
17-11-2025,Mumbai,Maharashtra,27,16.1,21.6,71.4,0,24.6,245,Poor,1009,34.9
17-11-2025,Delhi,Delhi,38.2,29.7,34,94.6,8.1,18.3,296,Poor,996.1,88.4
17-11-2025,Bengaluru,Karnataka,40.1,32.9,36.5,38.9,16.5,21.6,116,Moderate,993.2,69.4
17-11-2025,Chennai,Tamil Nadu,25.3,17.4,21.4,58.6,0.3,7.3,48,Good,1007,89.3
17-11-2025,Kolkata,West Bengal,40.7,31.9,36.3,65.2,2.4,6.6,169,Moderate,1002,58.9
17-11-2025,Hyderabad,Telangana,30.9,21.3,26.1,48.9,0,17.6,86,Satisfactory,1019.3,94.6
17-11-2025,Ahmedabad,Gujarat,37.5,26.7,32.1,86.4,0,6.6,83,Satisfactory,999.7,62.3
17-11-2025,Jaipur,Rajasthan,28.7,14.6,21.6,92.2,70.4,14.1,42,Good,1005.7,92.3
17-11-2025,Lucknow,Uttar Pradesh,41.8,33.8,37.8,71.7,3.3,6.2,319,Very Poor,1013.2,90.3
17-11-2025,Bhopal,Madhya Pradesh,42.9,32.7,37.8,79.9,0,8.6,135,Moderate,991.3,55.5
18-11-2025,Mumbai,Maharashtra,28.8,22.5,25.6,52.6,0,3.2,86,Satisfactory,1008.2,68.4
18-11-2025,Delhi,Delhi,44.7,30.5,37.6,94.6,0,19.2,83,Satisfactory,1023.2,19.7
18-11-2025,Bengaluru,Karnataka,27.1,14.1,20.6,73.3,5.3,23.8,326,Very Poor,997,47
18-11-2025,Chennai,Tamil Nadu,34.2,24.3,29.3,91.3,0,23.1,333,Very Poor,990.3,35.5
18-11-2025,Kolkata,West Bengal,35,23.7,29.3,64.6,4,10.4,209,Poor,1010.7,12.9
18-11-2025,Hyderabad,Telangana,40,29.1,34.5,87.1,0,18.1,79,Satisfactory,1005.5,55.4
18-11-2025,Ahmedabad,Gujarat,44.9,32.2,38.6,56,53.3,19.7,133,Moderate,1002.2,97.9
18-11-2025,Jaipur,Rajasthan,36.5,24.5,30.5,47.6,0,6.1,50,Good,1020.6,26.1
18-11-2025,Lucknow,Uttar Pradesh,25.8,16.6,21.2,64,0,17.4,62,Satisfactory,1000.5,58.4
18-11-2025,Bhopal,Madhya Pradesh,42.8,34.8,38.8,80.6,8.3,12.2,314,Very Poor,995.3,9.5
19-11-2025,Mumbai,Maharashtra,33.9,21.4,27.7,62.3,0,19.3,334,Very Poor,999.3,78.4
19-11-2025,Delhi,Delhi,43.6,37.4,40.5,33.6,0,17.7,298,Poor,990.5,65
19-11-2025,Bengaluru,Karnataka,37.8,32.2,35,94.4,0,5.8,254,Poor,999.5,80.9
19-11-2025,Chennai,Tamil Nadu,36.7,23,29.9,94.9,3.9,16.8,263,Poor,990.5,67.3
19-11-2025,Kolkata,West Bengal,44.7,33.9,39.3,74.5,7.9,14.6,112,Moderate,993.5,68.6
19-11-2025,Hyderabad,Telangana,35.8,27.9,31.9,36.8,0,5.4,322,Very Poor,1001.2,86.6
19-11-2025,Ahmedabad,Gujarat,35.7,25.8,30.8,67.8,2.2,7.5,140,Moderate,999.5,66.6
19-11-2025,Jaipur,Rajasthan,32.1,19.3,25.7,47.4,0,5.3,46,Good,1023,24.3
19-11-2025,Lucknow,Uttar Pradesh,42.4,34.5,38.5,49.4,2.3,15.7,327,Very Poor,1005.9,18.6
19-11-2025,Bhopal,Madhya Pradesh,40,32.2,36.1,91.6,56.2,6.3,254,Poor,1015.6,19.5
20-11-2025,Mumbai,Maharashtra,43.4,33,38.2,79.6,0,2.8,142,Moderate,1012.2,59.4
20-11-2025,Delhi,Delhi,35.3,23.4,29.3,71.9,0.8,17.4,330,Very Poor,1019.7,59.8
20-11-2025,Bengaluru,Karnataka,44.6,32.1,38.3,53.3,0,5.4,130,Moderate,1022.2,58.2
20-11-2025,Chennai,Tamil Nadu,44.3,32.2,38.2,64.8,3.4,18.4,220,Poor,996.8,71.2
20-11-2025,Kolkata,West Bengal,42,30.8,36.4,39.5,3.3,7.1,142,Moderate,1002.4,6.5
20-11-2025,Hyderabad,Telangana,25.5,11.8,18.7,73.3,9.7,13.6,109,Moderate,1020.9,33.3
20-11-2025,Ahmedabad,Gujarat,33.2,27.7,30.4,49.6,0,18.3,162,Moderate,1008.8,11.7
20-11-2025,Jaipur,Rajasthan,27.2,15.7,21.5,83.7,0,9,138,Moderate,999.1,25.1
20-11-2025,Lucknow,Uttar Pradesh,44.3,30.7,37.5,69.1,0,8.7,111,Moderate,1012.5,88.9
20-11-2025,Bhopal,Madhya Pradesh,27.8,14.3,21,56.6,0,18.1,319,Very Poor,1004.7,32.3
21-11-2025,Mumbai,Maharashtra,25.1,16.1,20.6,49.5,0,13.6,114,Moderate,999.9,84.6
21-11-2025,Delhi,Delhi,39.4,32.3,35.9,32.8,0,9.9,332,Very Poor,990.3,64.9
21-11-2025,Bengaluru,Karnataka,32.7,21.9,27.3,59.4,0,4.5,130,Moderate,1006.5,65
21-11-2025,Chennai,Tamil Nadu,38.5,27.7,33.1,58.3,0,20.2,334,Very Poor,990.4,13.1
21-11-2025,Kolkata,West Bengal,39,27.6,33.3,51.7,0,16.6,215,Poor,995.9,47.3
21-11-2025,Hyderabad,Telangana,44.2,33.7,39,67.7,0,15.6,97,Satisfactory,1017.4,65.6
21-11-2025,Ahmedabad,Gujarat,33,22.8,27.9,64,3.5,12.8,274,Poor,1005.8,81.2
21-11-2025,Jaipur,Rajasthan,33.4,18.5,26,34.3,3.3,19.4,259,Poor,1013.9,25.4
21-11-2025,Lucknow,Uttar Pradesh,32.1,18.4,25.3,43,0,12.3,149,Moderate,1002.3,84
21-11-2025,Bhopal,Madhya Pradesh,32.1,25.9,29,63.8,77,12.9,209,Poor,1017.1,57.5
22-11-2025,Mumbai,Maharashtra,41.1,27.8,34.4,31.3,9.4,21.6,225,Poor,1008.8,78.5
22-11-2025,Delhi,Delhi,35.9,28.7,32.3,85.1,0,8.7,272,Poor,1014,86.2
22-11-2025,Bengaluru,Karnataka,34.1,21.9,28,34.7,0,19.4,189,Moderate,1006.7,10.7
22-11-2025,Chennai,Tamil Nadu,26.3,17.8,22,40.2,0,4.5,300,Poor,1008.5,43.7
22-11-2025,Kolkata,West Bengal,41.5,28.3,34.9,60.5,3,14.2,324,Very Poor,1011.9,70.9
22-11-2025,Hyderabad,Telangana,43.9,30.5,37.2,34.2,9.8,2.5,126,Moderate,1006.8,64.5
22-11-2025,Ahmedabad,Gujarat,26.7,16.3,21.5,59,0,11.8,50,Good,999.5,97.2
22-11-2025,Jaipur,Rajasthan,36.2,29.7,32.9,50.8,0,14.5,234,Poor,1011.3,78.4
22-11-2025,Lucknow,Uttar Pradesh,29.6,18.6,24.1,93.4,0,5.1,73,Satisfactory,1009.9,31.6
22-11-2025,Bhopal,Madhya Pradesh,34.5,29,31.8,37.8,2.3,14.5,241,Poor,998.1,54.3
23-11-2025,Mumbai,Maharashtra,25.1,10.2,17.7,70.7,9.9,12.6,179,Moderate,990.3,85.7
23-11-2025,Delhi,Delhi,34.4,25.8,30.1,58.1,7.3,24.4,192,Moderate,1003.7,37.2
23-11-2025,Bengaluru,Karnataka,28.1,15.5,21.8,67.8,2.2,2.8,158,Moderate,996.9,89.7
23-11-2025,Chennai,Tamil Nadu,44.7,34.4,39.5,43.5,6,16.4,55,Satisfactory,1023.7,70.6
23-11-2025,Kolkata,West Bengal,34.5,24.2,29.4,89.6,0,7.6,174,Moderate,1009.2,71.2
23-11-2025,Hyderabad,Telangana,33.7,26.1,29.9,75.4,0,15.6,188,Moderate,991.1,94.3
23-11-2025,Ahmedabad,Gujarat,38.7,25.1,31.9,45.3,0,11,230,Poor,1002.9,41.5
23-11-2025,Jaipur,Rajasthan,25.9,16.8,21.3,66.4,47.1,12.2,113,Moderate,1012.8,6.7
23-11-2025,Lucknow,Uttar Pradesh,41.3,30.4,35.9,91.5,7.6,12.8,308,Very Poor,1001.6,9.5
23-11-2025,Bhopal,Madhya Pradesh,33.4,21.5,27.5,39.9,0,17.5,315,Very Poor,1008.3,57.5
24-11-2025,Mumbai,Maharashtra,44.3,35.7,40,51.6,3.1,3,125,Moderate,993.1,66.4
24-11-2025,Delhi,Delhi,26.8,17.7,22.3,87,58.7,5.9,99,Satisfactory,1011.3,91.2
24-11-2025,Bengaluru,Karnataka,44.8,36.1,40.4,44.1,8.4,13.3,148,Moderate,1012.5,8.4
24-11-2025,Chennai,Tamil Nadu,38.1,29.6,33.9,80.4,12.6,5.9,216,Poor,1022.1,94.9
24-11-2025,Kolkata,West Bengal,34.6,22,28.3,89.7,0,21.5,148,Moderate,994.8,64.2
24-11-2025,Hyderabad,Telangana,42.7,34.3,38.5,93.6,0,7.9,256,Poor,1015.8,82.4
24-11-2025,Ahmedabad,Gujarat,44.4,34.8,39.6,93.7,0,14.2,257,Poor,1007,86.3
24-11-2025,Jaipur,Rajasthan,33.8,19.9,26.8,87.6,0,21.3,263,Poor,996.3,19.4
24-11-2025,Lucknow,Uttar Pradesh,30.5,19.9,25.2,74.8,6.1,10.7,302,Very Poor,993.2,86.3
24-11-2025,Bhopal,Madhya Pradesh,25.1,11.7,18.4,39.8,3.4,4.1,335,Very Poor,1018.9,94.6
25-11-2025,Mumbai,Maharashtra,26.8,12.6,19.7,66.9,7.3,12.5,332,Very Poor,1008.4,70
25-11-2025,Delhi,Delhi,42.8,32,37.4,43.7,0,19.2,302,Very Poor,1019.3,35.4
25-11-2025,Bengaluru,Karnataka,39.7,30.3,35,75.4,0,4.3,122,Moderate,990,94
25-11-2025,Chennai,Tamil Nadu,38.3,23.8,31,83.2,1.3,9.6,130,Moderate,1014.1,83.5
25-11-2025,Kolkata,West Bengal,42.4,36.6,39.5,64.3,0,9.9,81,Satisfactory,994.5,82.1
25-11-2025,Hyderabad,Telangana,39.5,27.4,33.4,39.3,0,23.6,307,Very Poor,992.8,82.9
25-11-2025,Ahmedabad,Gujarat,27.5,16,21.7,75.6,0,17.8,305,Very Poor,1000,48.7
25-11-2025,Jaipur,Rajasthan,26.8,16.5,21.6,61.6,0,13.3,105,Moderate,1007,54
25-11-2025,Lucknow,Uttar Pradesh,29.2,17.7,23.4,36,0,12.8,136,Moderate,1013.4,18.5
25-11-2025,Bhopal,Madhya Pradesh,36.2,27.9,32,37.1,17.7,7.4,216,Poor,1008.6,45.7
26-11-2025,Mumbai,Maharashtra,35,22.7,28.8,86.7,22.9,21.9,247,Poor,1002.7,90
26-11-2025,Delhi,Delhi,33.7,20,26.9,73.9,8.3,10.4,165,Moderate,1015.7,46.4
26-11-2025,Bengaluru,Karnataka,40.9,34.7,37.8,90.3,0,16.9,304,Very Poor,1014.8,87.5
26-11-2025,Chennai,Tamil Nadu,32.2,21,26.6,80.7,7.7,18.5,299,Poor,1016.2,81.7
26-11-2025,Kolkata,West Bengal,32.1,19.2,25.6,91.7,0,7,271,Poor,1022.2,17
26-11-2025,Hyderabad,Telangana,42.3,28.6,35.5,57.1,0,6.9,92,Satisfactory,994.7,43.7
26-11-2025,Ahmedabad,Gujarat,33.1,19.6,26.3,72.5,0,20.3,135,Moderate,996.9,37.9
26-11-2025,Jaipur,Rajasthan,27.1,20.4,23.7,92.2,6,20.7,329,Very Poor,993.9,75.4
26-11-2025,Lucknow,Uttar Pradesh,36.7,25.6,31.1,86.6,0,21.4,313,Very Poor,1011.4,39.7
26-11-2025,Bhopal,Madhya Pradesh,44.9,39.3,42.1,90.2,0,23.2,236,Poor,1016.6,10.1
27-11-2025,Mumbai,Maharashtra,27.4,14.9,21.1,56.6,0,19.8,256,Poor,1013.6,46.3
27-11-2025,Delhi,Delhi,25.3,16.9,21.1,80.6,7.7,23.7,101,Moderate,1009.5,52.5
27-11-2025,Bengaluru,Karnataka,40.6,28.7,34.6,59.9,0,10.6,318,Very Poor,995.6,86.8
27-11-2025,Chennai,Tamil Nadu,42.1,31,36.6,68.8,0,12.8,89,Satisfactory,1009.4,57.2
27-11-2025,Kolkata,West Bengal,40.7,28.3,34.5,44.9,0,8.3,287,Poor,1006.5,85.3
27-11-2025,Hyderabad,Telangana,28,18.4,23.2,49.8,0,5.3,300,Poor,994.3,17.4
27-11-2025,Ahmedabad,Gujarat,25.4,18.4,21.9,92.1,0,5.5,104,Moderate,1009.8,37.2
27-11-2025,Jaipur,Rajasthan,45,36.6,40.8,71.7,0,24.5,254,Poor,1015.4,60.4
27-11-2025,Lucknow,Uttar Pradesh,32.2,23,27.6,68.1,0,20.3,273,Poor,995.3,25.7
27-11-2025,Bhopal,Madhya Pradesh,30.3,17.3,23.8,81,0,19.3,90,Satisfactory,1019.6,41.4
28-11-2025,Mumbai,Maharashtra,26.5,19.4,22.9,93.7,1.8,16.2,257,Poor,1008.7,47.5
28-11-2025,Delhi,Delhi,39,29.7,34.3,45.2,0,17.9,245,Poor,1012.4,63.8
28-11-2025,Bengaluru,Karnataka,42.5,33.9,38.2,70.8,51.3,17.1,191,Moderate,1004.9,85.3
28-11-2025,Chennai,Tamil Nadu,35.6,24.8,30.2,51,16.9,19.4,160,Moderate,1002.4,26.5
28-11-2025,Kolkata,West Bengal,41.1,35.8,38.4,60.4,0,18.1,141,Moderate,1002.5,36.3
28-11-2025,Hyderabad,Telangana,38.6,23.9,31.2,43.5,0,14.5,312,Very Poor,1005.8,52.4
28-11-2025,Ahmedabad,Gujarat,26.8,13.5,20.1,60.1,3.4,15.6,161,Moderate,1015.5,34.9
28-11-2025,Jaipur,Rajasthan,43.3,28.7,36,78.1,0,15.7,243,Poor,1023.7,76.3
28-11-2025,Lucknow,Uttar Pradesh,28.8,14,21.4,63.8,0,14.4,308,Very Poor,1021.2,9.9
28-11-2025,Bhopal,Madhya Pradesh,37.3,31.8,34.5,54.3,10.1,19.2,56,Satisfactory,1000.1,15.8
29-11-2025,Mumbai,Maharashtra,43.3,32.1,37.7,40.4,6.8,12.3,67,Satisfactory,1018.5,75.7
29-11-2025,Delhi,Delhi,43.5,29.7,36.6,68.4,5.1,11.9,106,Moderate,1010.3,21.2
29-11-2025,Bengaluru,Karnataka,44.7,34.8,39.7,83,78.7,12.5,228,Poor,1023.3,39.7
29-11-2025,Chennai,Tamil Nadu,41.4,27.3,34.4,64,0,17.5,118,Moderate,1018.1,84.9
29-11-2025,Kolkata,West Bengal,36.4,31.2,33.8,81.9,0,5.8,162,Moderate,1017.9,24
29-11-2025,Hyderabad,Telangana,36.3,27.7,32,41.6,4.1,5.9,332,Very Poor,1006.9,58.2
29-11-2025,Ahmedabad,Gujarat,26.6,12.3,19.4,43.5,16.3,20.6,210,Poor,992.2,25.3
29-11-2025,Jaipur,Rajasthan,35.5,24.2,29.8,60.1,0,2.8,244,Poor,1001.4,45.6
29-11-2025,Lucknow,Uttar Pradesh,41.1,33.7,37.4,62.1,2.4,17.6,102,Moderate,1008.6,31.8
29-11-2025,Bhopal,Madhya Pradesh,38.1,23.9,31,43.8,5.8,15.5,124,Moderate,999.5,70.7
30-11-2025,Mumbai,Maharashtra,38.1,30.1,34.1,35.4,0,9.6,225,Poor,1000.1,10.5
30-11-2025,Delhi,Delhi,41,26.1,33.5,90.8,0,22.1,244,Poor,1002.6,59.2
30-11-2025,Bengaluru,Karnataka,31,20.1,25.5,33.3,0,7.4,315,Very Poor,1018.6,88.8
30-11-2025,Chennai,Tamil Nadu,32.9,25.3,29.1,36.4,0,10.5,338,Very Poor,1009.4,20.4
30-11-2025,Kolkata,West Bengal,39.7,34.2,36.9,49.9,0,18.5,222,Poor,1015.2,9.3
30-11-2025,Hyderabad,Telangana,44.2,32.9,38.6,92.4,0,23.3,208,Poor,1003.3,98.4
30-11-2025,Ahmedabad,Gujarat,29.4,23.3,26.3,41.2,0,19,76,Satisfactory,1017.4,93.5
30-11-2025,Jaipur,Rajasthan,28.7,18.2,23.5,38.4,1,21.4,343,Very Poor,1022.1,47
30-11-2025,Lucknow,Uttar Pradesh,25.8,12.1,18.9,50.9,9.2,11.8,258,Poor,1003.4,10.6
30-11-2025,Bhopal,Madhya Pradesh,28.5,18.9,23.7,39.2,0,23.8,70,Satisfactory,1022.2,24
01-12-2025,Mumbai,Maharashtra,25.9,12.6,19.2,46.2,2.9,24.5,232,Poor,1016.4,83.2
01-12-2025,Delhi,Delhi,35.6,23.4,29.5,32.3,0,13.2,289,Poor,1017.4,59.8
01-12-2025,Bengaluru,Karnataka,33.4,25.5,29.4,45.3,0,8.2,223,Poor,999.7,41.3
01-12-2025,Chennai,Tamil Nadu,40.2,33.2,36.7,79.4,0,21.3,296,Poor,996.7,95.3
01-12-2025,Kolkata,West Bengal,32.2,23,27.6,30.2,0,5.2,155,Moderate,1006.8,68.5
01-12-2025,Hyderabad,Telangana,29.6,19.2,24.4,31.9,0,9.9,296,Poor,1019.7,93.7
01-12-2025,Ahmedabad,Gujarat,27,19.1,23,76.2,27,19,162,Moderate,1024.4,13.9
01-12-2025,Jaipur,Rajasthan,34.6,22.8,28.7,72.5,0,13.2,172,Moderate,1004.2,99.7
01-12-2025,Lucknow,Uttar Pradesh,38.7,30.8,34.7,70,52.3,2.4,89,Satisfactory,1007.7,98.3
01-12-2025,Bhopal,Madhya Pradesh,28.7,19,23.8,86.6,0,24.1,167,Moderate,1002.1,28.9
02-12-2025,Mumbai,Maharashtra,33.3,23.7,28.5,74.8,0,11.5,72,Satisfactory,990.4,82.6
02-12-2025,Delhi,Delhi,27.3,21.8,24.6,43,1.9,3.2,228,Poor,1020.1,36
02-12-2025,Bengaluru,Karnataka,25.2,16.6,20.9,30.1,0,5.5,75,Satisfactory,1016.1,23
02-12-2025,Chennai,Tamil Nadu,31.7,21.2,26.4,94.3,0,19.6,322,Very Poor,996.4,75.8
02-12-2025,Kolkata,West Bengal,40.4,28.9,34.7,69.3,4.6,13,102,Moderate,1011.9,40.5
02-12-2025,Hyderabad,Telangana,41.1,32.7,36.9,86.3,0,21.7,68,Satisfactory,1008.2,27.9
02-12-2025,Ahmedabad,Gujarat,30.6,24.2,27.4,31.7,9.9,6.4,269,Poor,991,51.1
02-12-2025,Jaipur,Rajasthan,44.3,30.8,37.5,88.1,0,5.2,135,Moderate,1017.9,90.8
02-12-2025,Lucknow,Uttar Pradesh,42.5,37,39.8,74,5.3,6.9,144,Moderate,1004.6,72.4
02-12-2025,Bhopal,Madhya Pradesh,42.1,28.5,35.3,43.2,0,13.5,129,Moderate,992.6,87.7
03-12-2025,Mumbai,Maharashtra,25,13.2,19.1,72.3,0,23.9,144,Moderate,1002.8,83
03-12-2025,Delhi,Delhi,26,13.6,19.8,52.8,0,4.7,80,Satisfactory,1004.2,83.3
03-12-2025,Bengaluru,Karnataka,36.1,29.8,32.9,33.2,0,12.3,293,Poor,1007.2,84.9
03-12-2025,Chennai,Tamil Nadu,25,15.9,20.5,72.6,8.5,21.4,185,Moderate,998.9,24.5
03-12-2025,Kolkata,West Bengal,44.3,32.3,38.3,57.6,0,6.3,52,Satisfactory,1007.5,37.4
03-12-2025,Hyderabad,Telangana,39.5,27.2,33.3,70.2,0,12.5,192,Moderate,992.1,88.9
03-12-2025,Ahmedabad,Gujarat,31.5,21.7,26.6,51.1,0,12,57,Satisfactory,1009.2,79.4
03-12-2025,Jaipur,Rajasthan,41.2,33.9,37.6,46.4,0,17.5,43,Good,1014.4,59.5
03-12-2025,Lucknow,Uttar Pradesh,37.1,31,34.1,35.1,59,2.1,153,Moderate,1003.3,6.2
03-12-2025,Bhopal,Madhya Pradesh,34.8,24.5,29.7,53.1,0,20.4,201,Poor,996.1,35.5
04-12-2025,Mumbai,Maharashtra,40.4,31.1,35.7,34.7,9.9,12.7,224,Poor,1009.1,99.4
04-12-2025,Delhi,Delhi,29.4,14.7,22.1,65,0,14.1,155,Moderate,1018.9,56.2
04-12-2025,Bengaluru,Karnataka,42.7,28.4,35.5,52.6,0,8.9,124,Moderate,1005,14.6
04-12-2025,Chennai,Tamil Nadu,35.9,28.6,32.3,74.6,3.5,15.1,46,Good,1018.9,39.2
04-12-2025,Kolkata,West Bengal,25.9,13,19.5,56.7,0,22,196,Moderate,997.5,51.2
04-12-2025,Hyderabad,Telangana,26.2,19.9,23.1,57.5,0,10.7,304,Very Poor,1012.1,45.3
04-12-2025,Ahmedabad,Gujarat,44.7,30.5,37.6,41,4.6,10.2,74,Satisfactory,1009.2,62.9
04-12-2025,Jaipur,Rajasthan,36.2,28.7,32.4,43.4,0,16.9,136,Moderate,1022.9,70.4
04-12-2025,Lucknow,Uttar Pradesh,31.7,21.3,26.5,86.3,0,23.4,67,Satisfactory,1008.8,79.2
04-12-2025,Bhopal,Madhya Pradesh,31.5,20.4,26,74,0,14.4,332,Very Poor,1014.9,79.5
05-12-2025,Mumbai,Maharashtra,28.8,17.2,23,43,3.2,23,114,Moderate,991,82.3
05-12-2025,Delhi,Delhi,34.7,22.3,28.5,62.9,0,23.4,152,Moderate,1019.6,88.3
05-12-2025,Bengaluru,Karnataka,44.7,31.2,38,51.9,9,2.1,126,Moderate,990.8,71
05-12-2025,Chennai,Tamil Nadu,26.2,18.3,22.2,84.5,4.8,9.4,336,Very Poor,990.4,35.7
05-12-2025,Kolkata,West Bengal,34.6,23.9,29.3,79.4,0,10.9,152,Moderate,999.4,19.6
05-12-2025,Hyderabad,Telangana,26.9,13.4,20.2,49.9,0,18.4,229,Poor,1011.8,25.7
05-12-2025,Ahmedabad,Gujarat,25.1,18.3,21.7,77.3,0,12.7,293,Poor,1012.2,11.9
05-12-2025,Jaipur,Rajasthan,26.2,16.6,21.4,76.2,3.5,11.8,288,Poor,996.4,9.1
05-12-2025,Lucknow,Uttar Pradesh,28.9,21.2,25,30.7,26.1,20,97,Satisfactory,1016.9,83.6
05-12-2025,Bhopal,Madhya Pradesh,44.6,37.3,40.9,39.7,0,19,267,Poor,1003,59
06-12-2025,Mumbai,Maharashtra,43,29.8,36.4,64.9,0,5.6,223,Poor,995.2,21
06-12-2025,Delhi,Delhi,33.3,24.4,28.9,38.3,3.9,10.9,80,Satisfactory,1004.7,30.9
06-12-2025,Bengaluru,Karnataka,31,25.6,28.3,43.2,3.3,8.5,178,Moderate,1011.5,66.2
06-12-2025,Chennai,Tamil Nadu,34,23.2,28.6,47.1,0.3,13,134,Moderate,1020.7,53.3
06-12-2025,Kolkata,West Bengal,39.3,24.6,32,77.9,0,5.6,188,Moderate,1014.6,42
06-12-2025,Hyderabad,Telangana,30.2,17.9,24.1,84.9,0,8.4,285,Poor,1008.6,76.5
06-12-2025,Ahmedabad,Gujarat,29.2,22.4,25.8,53.6,0,11.1,109,Moderate,1010.6,73.7
06-12-2025,Jaipur,Rajasthan,41.4,36,38.7,58.9,6.4,21.9,45,Good,993.1,53.7
06-12-2025,Lucknow,Uttar Pradesh,30.6,24.2,27.4,70.6,0,7.6,336,Very Poor,997.9,71.3
06-12-2025,Bhopal,Madhya Pradesh,34.8,23.8,29.3,83.2,31.1,22.8,240,Poor,997.7,71.8
07-12-2025,Mumbai,Maharashtra,38,24.7,31.3,73.8,0,17.6,349,Very Poor,1014.6,87.7
07-12-2025,Delhi,Delhi,36.2,26.3,31.2,69,0,13.2,228,Poor,1003,8.7
07-12-2025,Bengaluru,Karnataka,42.5,28.3,35.4,63.6,0,3.4,210,Poor,1016.2,31.9
07-12-2025,Chennai,Tamil Nadu,35.5,22.3,28.9,71.9,62.7,21.9,145,Moderate,997.4,96.3
07-12-2025,Kolkata,West Bengal,37.2,22.7,30,43.9,76.7,20.8,275,Poor,999.3,43.7
07-12-2025,Hyderabad,Telangana,27.4,13.5,20.4,43.7,0,15.5,76,Satisfactory,1012.2,30.6
07-12-2025,Ahmedabad,Gujarat,36,22.6,29.3,43.1,37,3.9,282,Poor,991.4,16.8
07-12-2025,Jaipur,Rajasthan,43.5,30.2,36.8,76.7,25,16.3,95,Satisfactory,1006.4,67
07-12-2025,Lucknow,Uttar Pradesh,42.9,31.3,37.1,60.6,0,5.2,197,Moderate,996.5,12.7
07-12-2025,Bhopal,Madhya Pradesh,38.5,24.2,31.4,78.8,70.5,18.4,144,Moderate,992,32.7
08-12-2025,Mumbai,Maharashtra,44.9,35.3,40.1,79.5,0,2.4,206,Poor,1018.7,75.2
08-12-2025,Delhi,Delhi,30,24.1,27,40.7,48.2,24,291,Poor,1010.2,84.9
08-12-2025,Bengaluru,Karnataka,40,30.7,35.4,55.3,2.7,6.1,168,Moderate,998.8,60.2
08-12-2025,Chennai,Tamil Nadu,29.3,16.4,22.8,30.1,3.5,11.2,56,Satisfactory,1022.5,90.6
08-12-2025,Kolkata,West Bengal,27.6,18.7,23.1,90.4,0,18.6,154,Moderate,999.7,73.6
08-12-2025,Hyderabad,Telangana,30.5,21.6,26,91.8,74,6.1,299,Poor,1021.4,25.2
08-12-2025,Ahmedabad,Gujarat,35.8,28.4,32.1,55.9,4.4,20.8,285,Poor,1003.9,75.6
08-12-2025,Jaipur,Rajasthan,26.3,17.5,21.9,87.6,0,4.2,154,Moderate,998,28.2
08-12-2025,Lucknow,Uttar Pradesh,28.5,22.1,25.3,84.9,0,13.3,344,Very Poor,999.7,13.2
08-12-2025,Bhopal,Madhya Pradesh,34.2,25.2,29.7,42.9,0,13,284,Poor,998.3,55.1
09-12-2025,Mumbai,Maharashtra,26.2,16,21.1,56,0,15,203,Poor,1003,30.8
09-12-2025,Delhi,Delhi,38.8,25.9,32.4,71.2,0,24.4,178,Moderate,1008.4,35.1
09-12-2025,Bengaluru,Karnataka,34.8,27,30.9,40.3,0,10.3,295,Poor,1016.5,12.8
09-12-2025,Chennai,Tamil Nadu,39.4,28.9,34.2,43.6,1,23.5,334,Very Poor,1015.8,55.1
09-12-2025,Kolkata,West Bengal,41.6,30,35.8,32.5,0,11,254,Poor,1022.9,75.5
09-12-2025,Hyderabad,Telangana,33.5,25.2,29.3,37.8,0,5.6,41,Good,1002,9.1
09-12-2025,Ahmedabad,Gujarat,42.4,31,36.7,68.2,5.2,23.5,347,Very Poor,998.6,79.6
09-12-2025,Jaipur,Rajasthan,25.6,16.8,21.2,58.3,0,22.5,349,Very Poor,995.2,16
09-12-2025,Lucknow,Uttar Pradesh,41.5,29.5,35.5,55.9,8.6,11.2,88,Satisfactory,1010.4,14.4
09-12-2025,Bhopal,Madhya Pradesh,40.7,35.4,38,33.2,0,11.2,189,Moderate,1008.3,31.9
10-12-2025,Mumbai,Maharashtra,32.4,26.6,29.5,86.4,0,6.6,194,Moderate,991,86.4
10-12-2025,Delhi,Delhi,33.3,20.7,27,32.2,0,19.3,265,Poor,1009.1,10.9
10-12-2025,Bengaluru,Karnataka,40.7,31.1,35.9,58.5,55.1,17.1,110,Moderate,1017,84.6
10-12-2025,Chennai,Tamil Nadu,33,23.7,28.4,66.3,0,20.6,197,Moderate,1023.7,32.5
10-12-2025,Kolkata,West Bengal,41.5,33.3,37.4,40.3,0,23.7,130,Moderate,1023.4,86.8
10-12-2025,Hyderabad,Telangana,29.5,16.1,22.8,72.3,38.7,5.8,285,Poor,1023,65.2
10-12-2025,Ahmedabad,Gujarat,32.4,21.5,27,78.7,0,3.5,127,Moderate,1020.2,87.3
10-12-2025,Jaipur,Rajasthan,42.6,30.1,36.4,61.4,0,11.5,259,Poor,1004.7,24.3
